FactId,FACTName,BussinessApp,VeracodeApp,VeracodeTEAMSName,SonarAppName,Technology,GitRepo,DeploymentType,ENV_Props_Folder,Environment,JobType,ArtifactoryUploadPath,GitBranch,server,credential
FACT0804,EAS1,TFS-MuleAPIs-CreditAppDecision  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CreditAppDecision.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/creditappdecision.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Customer-AddressAbbreviation-proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Customer-AddressAbbreviation-proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customer-addressabbreviation-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Customer-CreditDecision  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Customer-CreditDecision.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customer-creditdecision.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Customer-Eligible-Offers-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Customer-Eligible-Offers-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customer-eligible-offers-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Customer-OneTrust-Enrichment-Services-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Customer-OneTrust-Enrichment-Services-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customer-onetrust-enrichment-services-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Customer-ServiceRequestCreation-proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Customer-ServiceRequestCreation-proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customer-servicerequestcreation-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerAccountDocuments  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerAccountDocuments.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customeraccountdocuments.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerAccountPayments  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerAccountPayments.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customeraccountpayments.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerActivityCaseCreation  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerActivityCaseCreation.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customeractivitycasecreation.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerDataFullfillment_TMIS  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerDataFullfillment_TMIS.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerdatafullfillment-tmis.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerEligibilityCheck  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerEligibilityCheck.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customereligibilitycheck.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerLeaseTerming-1  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerLeaseTerming-1.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerleaseterming-1.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerLeaseTerming-2  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerLeaseTerming-2.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerleaseterming-2.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerLeaseTerming-Sys-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerLeaseTerming-Sys-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerleaseterming-sys-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerPartyServices  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerPartyServices.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerpartyservices.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerPaymentNotifications  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerPaymentNotifications.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerpaymentnotifications.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerPayments  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerPayments.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerpayments.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustomerPaymentTransactionHistory  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustomerPaymentTransactionHistory.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/customerpaymenttransactionhistory.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-CustVehicleAcctServices  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-CustVehicleAcctServices.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/custvehicleacctservices.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Data-Ingestion-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Data-Ingestion-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/data-ingestion-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DataScience-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DataScience-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/datascience-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DCOLA_CROWE-proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DCOLA_CROWE-proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dcola-crowe-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Dealer-CallMenow  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Dealer-CallMenow.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealer-callmenow.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Dealer-Lending-Services-2  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Dealer-Lending-Services-2.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealer-lending-services-2.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Dealer-Login-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Dealer-Login-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealer-login-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DealerAudit-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DealerAudit-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealeraudit-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DealerDirect-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DealerDirect-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealerdirect-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DealerLookup  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DealerLookup.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealerlookup.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DealerProfile  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DealerProfile.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealerprofile.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DealerTermsConditions  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DealerTermsConditions.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dealertermsconditions.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Defi-Services-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Defi-Services-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/defi-services-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DefiService-API  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DefiService-API.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/defiservice-api.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DefiServices  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DefiServices.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/defiservices.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DefiServices-API  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DefiServices-API.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/defiservices-api.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DeployPro,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DeployPro.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/deploypro.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DFI-GSFS-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DFI-GSFS-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dfi-gsfs-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DFI-PEN-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DFI-PEN-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dfi-pen-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DFI-Routeone-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DFI-Routeone-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dfi-routeone-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DialerNotifications  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DialerNotifications.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dialernotifications.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Digital-Communication-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Digital-Communication-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/digital-communication-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Digital-Self-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Digital-Self-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/digital-self-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DMSServices  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DMSServices.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dmsservices.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Document-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Document-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/document-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DocumentumService  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DocumentumService.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/documentumservice.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-DueDateChange  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-DueDateChange.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/duedatechange.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Dynamic-Endpoint-Routing  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Dynamic-Endpoint-Routing.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dynamic-endpoint-routing.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Dynatrace-FWD  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Dynatrace-FWD.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/dynatrace-fwd.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EDPEgressService  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EDPEgressService.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/edpegressservice.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EDPIngressAPI  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EDPIngressAPI.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/edpingressapi.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Enterprise-DocumentLake-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Enterprise-DocumentLake-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/enterprise-documentlake-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Event_Notifications  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Event_Notifications.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/event-notifications.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP-Authorizedparty  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP-Authorizedparty.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-authorizedparty.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP-DueDateChange  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP-DueDateChange.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-duedatechange.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP-PayoffQuote  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP-PayoffQuote.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-payoffquote.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP-SupportCenter  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP-SupportCenter.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-supportcenter.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP-TitleTracker  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP-TitleTracker.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-titletracker.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP_CDAR  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP_CDAR.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-cdar.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-EXP_StateTransfer  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-EXP_StateTransfer.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/exp-statetransfer.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-ExpAuthorizedParties  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-ExpAuthorizedParties.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/expauthorizedparties.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-finalpaymentestimator-Service  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-finalpaymentestimator-Service.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/finalpaymentestimator-service.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-FinanceGL-App  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-FinanceGL-App.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/financegl-app.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-FinanceGL-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-FinanceGL-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/financegl-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-FinancialAccount-Lookup-Service  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-FinancialAccount-Lookup-Service.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/financialaccount-lookup-service.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-FleetFin-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-FleetFin-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/fleetfin-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-ForgeRock-Auth-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-ForgeRock-Auth-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/forgerock-auth-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-ForgeRock-MFSDealer-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-ForgeRock-MFSDealer-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/forgerock-mfsdealer-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-ForgeRock-Usermanagement-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-ForgeRock-Usermanagement-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/forgerock-usermanagement-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-ForgeRockConsumer-Proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-ForgeRockConsumer-Proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/forgerockconsumer-proxy.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-ForgeRockDealer-IAM-IDM  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-ForgeRockDealer-IAM-IDM.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/forgerockdealer-iam-idm.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Forms-Services  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Forms-Services.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/forms-services.jar,,AnyPoint,srv_easc_app
FACT0804,EAS1,TFS-MuleAPIs-Genesys-BREServices-proxy  ,Not required,Not required,,Mulesoft,https://github.tfs.toyota.com/EAS-Channel-Access-Services/TFS-MuleAPIs-Genesys-BREServices-proxy.git,Jar,,Dev,BUILD_DEPLOY,https://artifactory.tfs.toyota.com/artifactory/easc-maven-prod-local/artifacts/genesys-breservices-proxy.jar,,AnyPoint,srv_easc_app
